,CaptureEventID,Date,Time (24 hour),Month (1=Jan.),Year,Species,Number Of Animals,Standing,Resting,Moving,Eating,Interacting,Babies,Camera Site,Longitude (m),Latitude (m),Habitat,Amount of Shade,Distance to River (m),Distance to Confluence (m),Distance to Kopje (m),Tree Density Measure,Lion Risk (Wet),Lion Risk (Dry),Greeness (Wet),Greeness (Dry),Camera Mount
148,ASG0002kqq,8/24/10,2:25:56 PM,8,2010,zebra,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
149,ASG0002kqq,8/24/10,2:25:56 PM,8,2010,zebra,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
150,ASG0002kqr,8/24/10,2:32:06 PM,8,2010,zebra,3,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
151,ASG0002kqr,8/24/10,2:32:06 PM,8,2010,zebra,3,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
152,ASG0002kqr,8/24/10,2:32:06 PM,8,2010,zebra,3,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
153,ASG0002kqt,8/24/10,7:03:32 PM,8,2010,impala,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
154,ASG0002kqt,8/24/10,7:03:32 PM,8,2010,impala,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
155,ASG0002kqt,8/24/10,7:03:32 PM,8,2010,impala,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
156,ASG0002kqu,8/24/10,9:45:02 PM,8,2010,dikDik,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
157,ASG0002kqu,8/24/10,9:45:02 PM,8,2010,dikDik,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
158,ASG0002kqu,8/24/10,9:45:02 PM,8,2010,dikDik,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
159,ASG0002kqv,8/25/10,7:26:48 AM,8,2010,impala,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
160,ASG0002kqv,8/25/10,7:26:48 AM,8,2010,impala,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
161,ASG0002kqv,8/25/10,7:26:48 AM,8,2010,impala,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
162,ASG0002kqw,8/25/10,7:28:50 AM,8,2010,zebra,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
163,ASG0002kqw,8/25/10,7:28:50 AM,8,2010,zebra,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
164,ASG0002kqw,8/25/10,7:28:50 AM,8,2010,zebra,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
165,ASG0002kqz,8/25/10,7:42:10 AM,8,2010,gazelleGrants,3,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
166,ASG0002kqz,8/25/10,7:42:10 AM,8,2010,gazelleGrants,3,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
167,ASG0002kqz,8/25/10,7:42:10 AM,8,2010,gazelleGrants,3,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
168,ASG0002kr0,8/25/10,7:44:36 AM,8,2010,impala,4,1,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
169,ASG0002kr0,8/25/10,7:44:36 AM,8,2010,impala,4,1,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
170,ASG0002kr0,8/25/10,7:44:36 AM,8,2010,impala,4,1,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
171,ASG0002kr1,8/25/10,8:05:48 AM,8,2010,gazelleThomsons,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
172,ASG0002kr1,8/25/10,8:05:48 AM,8,2010,gazelleThomsons,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
173,ASG0002kr1,8/25/10,8:05:48 AM,8,2010,gazelleThomsons,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
174,ASG0002kr2,8/25/10,1:41:26 PM,8,2010,impala,6,0,0,0,1,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
175,ASG0002kr2,8/25/10,1:41:26 PM,8,2010,impala,6,0,0,0,1,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
176,ASG0002kr2,8/25/10,1:41:26 PM,8,2010,impala,6,0,0,0,1,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
177,ASG0002kr3,8/25/10,1:47:56 PM,8,2010,impala,3,1,0,0,1,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
178,ASG0002kr3,8/25/10,1:47:56 PM,8,2010,impala,3,1,0,0,1,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
179,ASG0002kr3,8/25/10,1:47:56 PM,8,2010,impala,3,1,0,0,1,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
180,ASG0002kr4,8/25/10,1:53:12 PM,8,2010,impala,3,0,0,0,1,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
181,ASG0002kr4,8/25/10,1:53:12 PM,8,2010,impala,3,0,0,0,1,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
182,ASG0002kr4,8/25/10,1:53:12 PM,8,2010,impala,3,0,0,0,1,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
183,ASG0002kr5,8/25/10,2:00:54 PM,8,2010,gazelleThomsons,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
184,ASG0002kr5,8/25/10,2:00:54 PM,8,2010,gazelleThomsons,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
185,ASG0002kr5,8/25/10,2:00:54 PM,8,2010,gazelleThomsons,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
186,ASG0002kr6,8/26/10,5:14:16 PM,8,2010,impala,2,0,0,1,1,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
187,ASG0002kr6,8/26/10,5:14:16 PM,8,2010,impala,2,0,0,1,1,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
188,ASG0002kr6,8/26/10,5:14:16 PM,8,2010,impala,2,0,0,1,1,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
189,ASG0002kr7,8/26/10,5:18:08 PM,8,2010,zebra,1,0,0,0,1,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
190,ASG0002kr7,8/26/10,5:18:08 PM,8,2010,zebra,1,0,0,0,1,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
191,ASG0002kr7,8/26/10,5:18:08 PM,8,2010,zebra,1,0,0,0,1,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
192,ASG0002kr8,8/26/10,5:20:36 PM,8,2010,zebra,3,1,0,0,1,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
193,ASG0002kr8,8/26/10,5:20:36 PM,8,2010,zebra,3,1,0,0,1,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
194,ASG0002kr8,8/26/10,5:20:36 PM,8,2010,zebra,3,1,0,0,1,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
195,ASG0002kr9,8/26/10,5:22:52 PM,8,2010,zebra,1,0,0,0,1,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
196,ASG0002kr9,8/26/10,5:22:52 PM,8,2010,zebra,1,0,0,0,1,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
197,ASG0002kr9,8/26/10,5:22:52 PM,8,2010,zebra,1,0,0,0,1,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
198,ASG0002kra,8/27/10,8:59:12 AM,8,2010,impala,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
199,ASG0002kra,8/27/10,8:59:12 AM,8,2010,impala,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
200,ASG0002kra,8/27/10,8:59:12 AM,8,2010,impala,1,0,0,1,0,0,0,B06,694963,9724748,Dense Woodland,1.5,2935.747739,1104.754274,4573.639611,6.342857143,0.000579536,0.001216255,5703.222222,4065.888889,Tree
